,base_name,label,x,y,r,complete
47,VID_20220217_102613_F0.png,baya,660,407,22.07594,False
48,VID_20220217_102613_F0.png,baya,645,417,24.47781,False
50,VID_20220217_102613_F0.png,baya,790,285,26.0417,False
52,VID_20220217_102613_F0.png,baya,677,365,25.31265,True
54,VID_20220217_102613_F0.png,keypoint,411,636,NULL,False
55,VID_20220217_102613_F0.png,keypoint,813,615,NULL,False
56,VID_20220217_102613_F0.png,keypoint,856,623,NULL,False
57,VID_20220217_102613_F0.png,keypoint,547,556,NULL,False
59,VID_20220217_102613_F0.png,baya,792,358,26.21908,True
61,VID_20220217_102613_F0.png,baya,847,375,25.57381,True
63,VID_20220217_102613_F0.png,baya,770,401,26.16295,True
65,VID_20220217_102613_F0.png,baya,602,271,23.59364,True
0,VID_20220217_102525_F0.png,baya,854,343,27.0845,False
2,VID_20220217_102525_F0.png,baya,920,378,18.73873,False
4,VID_20220217_102525_F0.png,baya,756,368,20.54391,False
6,VID_20220217_102525_F0.png,baya,727,281,23.75564,False
8,VID_20220217_102525_F0.png,baya,930,355,18.97089,False
10,VID_20220217_102525_F0.png,baya,919,434,22.36228,False
12,VID_20220217_102525_F0.png,baya,892,432,23.41119,False
14,VID_20220217_102525_F0.png,baya,853,431,19.60799,False
16,VID_20220217_102525_F0.png,baya,744,443,24.12214,False
18,VID_20220217_102525_F0.png,baya,739,423,23.10195,True
20,VID_20220217_102525_F0.png,baya,752,268,23.1931,True
22,VID_20220217_102525_F0.png,baya,790,339,24.11079,True
24,VID_20220217_102525_F0.png,baya,720,269,19.28989,True
26,VID_20220217_102525_F0.png,baya,785,421,20.35927,True
28,VID_20220217_102525_F0.png,baya,824,435,22.11447,True
31,VID_20220217_102525_F0.png,val_2,468,143,NULL,False
32,VID_20220217_102525_F0.png,baya,934,418,24.77519,True
34,VID_20220217_102525_F0.png,baya,899,399,22.37074,True
37,VID_20220217_102525_F0.png,val_1,318,143,NULL,False
39,VID_20220217_102525_F0.png,keypoint,849,608,NULL,False
40,VID_20220217_102525_F0.png,baya,809,388,19.96998,True
43,VID_20220217_102525_F0.png,val_1,378,143,NULL,False
45,VID_20220217_102525_F0.png,baya,956,387,19.52434,True
47,VID_20220217_102525_F0.png,baya,881,359,25.35705,True
50,VID_20220217_102525_F0.png,baya,797,268,23.02542,True
53,VID_20220217_102525_F0.png,cal_1,648,141,NULL,False
56,VID_20220217_102525_F0.png,cal_2,709,141,NULL,False
57,VID_20220217_102525_F0.png,keypoint,718,631,NULL,False
58,VID_20220217_102525_F0.png,keypoint,444,639,NULL,False
59,VID_20220217_102525_F0.png,keypoint,583,554,NULL,False
60,VID_20220217_102525_F0.png,baya,855,403,22.81162,True
62,VID_20220217_102525_F0.png,baya,837,363,20.02424,True
64,VID_20220217_102525_F0.png,val_2,408,142,NULL,False
66,VID_20220217_102525_F0.png,baya,787,450,23.95005,True
68,VID_20220217_102525_F0.png,baya,769,241,22.99609,False
70,VID_20220217_102525_F0.png,baya,814,329,23.21745,False
72,VID_20220217_102525_F0.png,baya,901,343,22.94988,False
0,VID_20220217_102436_F0.png,baya,941,396,20.4267,True
2,VID_20220217_102436_F0.png,baya,826,241,20.08679,True
4,VID_20220217_102436_F0.png,baya,703,223,24.67001,True
6,VID_20220217_102436_F0.png,baya,670,317,24.40515,True
8,VID_20220217_102436_F0.png,baya,959,458,15.98045,True
10,VID_20220217_102436_F0.png,cal_1,671,173,NULL,False
12,VID_20220217_102436_F0.png,baya,701,290,25.39395,True
14,VID_20220217_102436_F0.png,baya,811,357,24.79466,True
16,VID_20220217_102436_F0.png,baya,813,216,21.08363,False
18,VID_20220217_102436_F0.png,baya,827,401,20.52925,False
20,VID_20220217_102436_F0.png,baya,826,453,21.61235,False
22,VID_20220217_102436_F0.png,baya,741,231,18.11767,False
24,VID_20220217_102436_F0.png,baya,763,254,17.91669,False
26,VID_20220217_102436_F0.png,baya,741,272,23.56238,False
28,VID_20220217_102436_F0.png,baya,785,333,23.07387,False
30,VID_20220217_102436_F0.png,baya,745,471,24.92558,False
32,VID_20220217_102436_F0.png,baya,787,445,25.5049,False
34,VID_20220217_102436_F0.png,baya,765,486,22.15717,False
35,VID_20220217_102436_F0.png,baya,829,363,22.81496,False
36,VID_20220217_102436_F0.png,baya,773,305,19.78365,False
38,VID_20220217_102436_F0.png,baya,686,353,20.36414,False
40,VID_20220217_102436_F0.png,baya,738,369,21.95957,False
42,VID_20220217_102436_F0.png,baya,713,454,23.8296,True
44,VID_20220217_102436_F0.png,baya,845,404,20.79964,False
46,VID_20220217_102436_F0.png,baya,689,480,24.11182,True
48,VID_20220217_102436_F0.png,baya,650,259,22.0153,False
50,VID_20220217_102436_F0.png,baya,870,395,16.52177,False
52,VID_20220217_102436_F0.png,baya,682,439,22.1452,False
54,VID_20220217_102436_F0.png,baya,768,209,21.4977,False
56,VID_20220217_102436_F0.png,baya,807,488,21.43436,True
58,VID_20220217_102436_F0.png,val_1,492,176,NULL,False
61,VID_20220217_102436_F0.png,baya,882,417,17.70791,True
64,VID_20220217_102436_F0.png,baya,929,467,22.06218,True
66,VID_20220217_102436_F0.png,baya,1000,406,23.79604,True
69,VID_20220217_102436_F0.png,baya,809,283,25.0371,True
71,VID_20220217_102436_F0.png,baya,861,473,20.93084,True
73,VID_20220217_102436_F0.png,baya,684,392,19.30973,True
76,VID_20220217_102436_F0.png,cal_2,725,171,NULL,False
78,VID_20220217_102436_F0.png,keypoint,561,432,NULL,False
79,VID_20220217_102436_F0.png,keypoint,521,601,NULL,False
80,VID_20220217_102436_F0.png,keypoint,639,527,NULL,False
81,VID_20220217_102436_F0.png,keypoint,915,659,NULL,False
82,VID_20220217_102436_F0.png,baya,801,418,25.65638,True
84,VID_20220217_102436_F0.png,baya,663,258,23.48627,True
87,VID_20220217_102436_F0.png,val_1,543,175,NULL,False
88,VID_20220217_102436_F0.png,baya,790,222,22.93557,True
90,VID_20220217_102436_F0.png,baya,722,320,23.7976,True
93,VID_20220217_102436_F0.png,val_2,619,173,NULL,False
94,VID_20220217_102436_F0.png,baya,745,387,28.50702,True
96,VID_20220217_102436_F0.png,val_2,568,174,NULL,False
98,VID_20220217_102436_F0.png,baya,990,456,21.05825,True
0,VID_20220217_102410_F0.png,baya,389,397,21.16979,False
1,VID_20220217_102410_F0.png,keypoint,815,105,NULL,False
2,VID_20220217_102410_F0.png,baya,410,359,24.89678,False
4,VID_20220217_102410_F0.png,baya,475,348,18.47108,False
6,VID_20220217_102410_F0.png,baya,514,343,23.00224,False
8,VID_20220217_102410_F0.png,baya,666,386,22.09276,False
10,VID_20220217_102410_F0.png,baya,581,291,23.2,True
12,VID_20220217_102410_F0.png,val_2,700,547,NULL,False
15,VID_20220217_102410_F0.png,baya,628,363,24.16278,True
17,VID_20220217_102410_F0.png,baya,468,422,23.88801,True
20,VID_20220217_102410_F0.png,baya,601,329,25.23886,True
22,VID_20220217_102410_F0.png,baya,576,416,23.13115,True
24,VID_20220217_102410_F0.png,baya,526,366,22.74091,True
27,VID_20220217_102410_F0.png,cal_1,646,545,NULL,False
28,VID_20220217_102410_F0.png,baya,541,401,25.23807,True
31,VID_20220217_102410_F0.png,val_2,753,548,NULL,False
32,VID_20220217_102410_F0.png,val_1,780,549,NULL,False
35,VID_20220217_102410_F0.png,baya,400,386,22.10858,True
37,VID_20220217_102410_F0.png,baya,397,425,22.56103,True
39,VID_20220217_102410_F0.png,baya,574,370,24.41459,True
41,VID_20220217_102410_F0.png,cal_2,592,543,NULL,False
44,VID_20220217_102410_F0.png,baya,435,445,22.13594,False
46,VID_20220217_102410_F0.png,baya,655,354,22.99935,False
48,VID_20220217_102410_F0.png,baya,561,455,20.29212,False
50,VID_20220217_102410_F0.png,baya,437,397,23.09413,False
52,VID_20220217_102410_F0.png,baya,643,424,22.20923,False
54,VID_20220217_102410_F0.png,baya,540,438,23.80525,False
56,VID_20220217_102410_F0.png,baya,480,452,24.82035,False
58,VID_20220217_102410_F0.png,baya,511,414,22.7299,False
60,VID_20220217_102410_F0.png,baya,624,318,22.88165,False
62,VID_20220217_102410_F0.png,baya,553,327,24.20551,True
64,VID_20220217_102410_F0.png,baya,437,359,21.30094,True
66,VID_20220217_102410_F0.png,baya,467,374,25.11036,True
69,VID_20220217_102410_F0.png,val_1,834,551,NULL,False
70,VID_20220217_102410_F0.png,baya,645,412,22.8355,True
72,VID_20220217_102410_F0.png,keypoint,408,42,NULL,False
73,VID_20220217_102410_F0.png,keypoint,766,281,NULL,False
74,VID_20220217_102410_F0.png,keypoint,684,179,NULL,False
75,VID_20220217_102410_F0.png,baya,603,408,21.08364,False
77,VID_20220217_102410_F0.png,baya,453,345,21.64175,False
79,VID_20220217_102410_F0.png,baya,550,318,22.19662,False
0,VID_20220217_102337_F0.png,baya,911,300,21.32064,False
1,VID_20220217_102337_F0.png,keypoint,449,610,NULL,False
3,VID_20220217_102337_F0.png,cal_2,706,144,NULL,False
4,VID_20220217_102337_F0.png,baya,846,355,21.39369,True
6,VID_20220217_102337_F0.png,keypoint,585,530,NULL,False
7,VID_20220217_102337_F0.png,keypoint,833,583,NULL,False
8,VID_20220217_102337_F0.png,keypoint,708,606,NULL,False
9,VID_20220217_102337_F0.png,baya,674,243,17.87316,True
11,VID_20220217_102337_F0.png,baya,872,317,22.98717,True
14,VID_20220217_102337_F0.png,baya,743,319,26.55202,True
17,VID_20220217_102337_F0.png,baya,597,311,20.23882,True
19,VID_20220217_102337_F0.png,baya,454,504,286.94642,True
21,VID_20220217_102337_F0.png,baya,825,319,26.22251,True
24,VID_20220217_102337_F0.png,val_1,420,139,NULL,False
26,VID_20220217_102337_F0.png,val_2,506,141,NULL,False
27,VID_20220217_102337_F0.png,baya,794,341,26.76864,True
29,VID_20220217_102337_F0.png,baya,697,309,26.08601,True
31,VID_20220217_102337_F0.png,val_2,448,140,NULL,False
33,VID_20220217_102337_F0.png,baya,959,352,24.32386,True
35,VID_20220217_102337_F0.png,baya,934,294,19.45379,True
37,VID_20220217_102337_F0.png,val_1,362,138,NULL,False
39,VID_20220217_102337_F0.png,baya,637,329,21.10095,True
41,VID_20220217_102337_F0.png,baya,616,272,19.75677,True
43,VID_20220217_102337_F0.png,baya,750,407,23.71898,True
46,VID_20220217_102337_F0.png,baya,894,355,23.28303,True
48,VID_20220217_102337_F0.png,baya,788,291,25.48804,True
50,VID_20220217_102337_F0.png,baya,628,234,23.64847,True
53,VID_20220217_102337_F0.png,cal_1,649,143,NULL,False
55,VID_20220217_102337_F0.png,baya,800,277,23.28493,False
56,VID_20220217_102337_F0.png,baya,891,290,22.3808,False
58,VID_20220217_102337_F0.png,baya,952,322,21.26679,False
60,VID_20220217_102337_F0.png,baya,852,283,21.85521,True
62,VID_20220217_102337_F0.png,baya,924,353,22.75401,False
64,VID_20220217_102337_F0.png,baya,799,383,22.49324,False
66,VID_20220217_102337_F0.png,baya,749,362,21.21155,False
68,VID_20220217_102337_F0.png,baya,687,307,25.22863,False
70,VID_20220217_102337_F0.png,baya,673,352,20.77316,False
72,VID_20220217_102337_F0.png,baya,698,379,23.98926,False
74,VID_20220217_102337_F0.png,baya,729,378,23.91285,False
76,VID_20220217_102337_F0.png,baya,819,394,19.37335,False
78,VID_20220217_102337_F0.png,baya,852,379,19.65401,False
0,VID_20220217_102300_F0.png,baya,792,406,26.52433,True
3,VID_20220217_102300_F0.png,cal_1,681,140,NULL,False
5,VID_20220217_102300_F0.png,baya,842,402,28.35245,True
7,VID_20220217_102300_F0.png,baya,704,312,25.08625,True
9,VID_20220217_102300_F0.png,baya,755,441,25.32339,True
11,VID_20220217_102300_F0.png,baya,639,408,24.15699,True
14,VID_20220217_102300_F0.png,cal_2,740,141,NULL,False
15,VID_20220217_102300_F0.png,baya,747,289,24.00104,True
17,VID_20220217_102300_F0.png,keypoint,868,591,NULL,False
18,VID_20220217_102300_F0.png,baya,754,254,26.12757,False
20,VID_20220217_102300_F0.png,baya,677,277,24.548,False
22,VID_20220217_102300_F0.png,baya,828,260,21.06437,False
23,VID_20220217_102300_F0.png,baya,951,340,24.3407,False
24,VID_20220217_102300_F0.png,baya,907,280,26.54012,False
26,VID_20220217_102300_F0.png,baya,946,293,23.6129,False
28,VID_20220217_102300_F0.png,baya,688,435,26.12001,False
29,VID_20220217_102300_F0.png,baya,871,425,26.08736,False
31,VID_20220217_102300_F0.png,val_2,477,135,NULL,False
33,VID_20220217_102300_F0.png,keypoint,618,537,NULL,False
34,VID_20220217_102300_F0.png,keypoint,758,644,NULL,False
35,VID_20220217_102300_F0.png,keypoint,478,615,NULL,False
36,VID_20220217_102300_F0.png,baya,704,241,24.43809,True
38,VID_20220217_102300_F0.png,baya,914,260,25.62913,False
40,VID_20220217_102300_F0.png,baya,788,265,26.49547,False
42,VID_20220217_102300_F0.png,baya,936,335,26.82629,False
44,VID_20220217_102300_F0.png,baya,724,222,23.24177,False
46,VID_20220217_102300_F0.png,baya,673,306,24.15057,False
48,VID_20220217_102300_F0.png,baya,861,335,23.35744,False
50,VID_20220217_102300_F0.png,baya,911,334,26.61766,True
55,VID_20220217_102300_F0.png,val_2,535,137,NULL,False
56,VID_20220217_102300_F0.png,baya,779,358,25.52254,True
58,VID_20220217_102300_F0.png,baya,643,364,26.3638,True
60,VID_20220217_102300_F0.png,baya,896,384,26.04151,True
62,VID_20220217_102300_F0.png,baya,731,347,24.02852,True
64,VID_20220217_102300_F0.png,baya,870,287,25.04097,True
67,VID_20220217_102300_F0.png,val_1,447,134,NULL,False
68,VID_20220217_102300_F0.png,baya,819,285,29.02413,True
70,VID_20220217_102300_F0.png,val_1,388,133,NULL,False
72,VID_20220217_102300_F0.png,baya,681,439,23.76089,True
74,VID_20220217_102300_F0.png,baya,825,338,27.25307,True
76,VID_20220217_102300_F0.png,baya,739,396,25.65385,True
0,VID_20220217_102220_F0.png,baya,772,395,23.75038,False
2,VID_20220217_102220_F0.png,baya,622,271,21.02274,False
4,VID_20220217_102220_F0.png,baya,732,371,22.68512,False
6,VID_20220217_102220_F0.png,baya,883,315,17.98777,False
8,VID_20220217_102220_F0.png,baya,687,245,22.61855,False
10,VID_20220217_102220_F0.png,baya,761,259,21.0238,False
12,VID_20220217_102220_F0.png,baya,633,242,21.01661,False
14,VID_20220217_102220_F0.png,baya,687,348,21.57041,False
16,VID_20220217_102220_F0.png,val_2,484,151,NULL,False
18,VID_20220217_102220_F0.png,baya,607,256,21.71474,True
20,VID_20220217_102220_F0.png,baya,720,253,22.61203,False
22,VID_20220217_102220_F0.png,baya,620,327,22.86591,False
24,VID_20220217_102220_F0.png,baya,638,346,23.46913,True
26,VID_20220217_102220_F0.png,baya,847,289,24.84552,True
28,VID_20220217_102220_F0.png,baya,798,370,22.81162,True
31,VID_20220217_102220_F0.png,baya,800,280,23.41388,True
34,VID_20220217_102220_F0.png,val_1,457,150,NULL,False
35,VID_20220217_102220_F0.png,cal_2,644,150,NULL,False
38,VID_20220217_102220_F0.png,baya,825,322,24.03433,True
40,VID_20220217_102220_F0.png,baya,843,380,21.87785,True
42,VID_20220217_102220_F0.png,baya,657,212,21.63069,True
44,VID_20220217_102220_F0.png,keypoint,856,646,NULL,False
45,VID_20220217_102220_F0.png,keypoint,501,416,NULL,False
46,VID_20220217_102220_F0.png,keypoint,582,514,NULL,False
47,VID_20220217_102220_F0.png,keypoint,460,589,NULL,False
48,VID_20220217_102220_F0.png,baya,877,342,22.43372,False
50,VID_20220217_102220_F0.png,baya,645,368,21.05445,False
52,VID_20220217_102220_F0.png,baya,689,325,24.396,True
54,VID_20220217_102220_F0.png,baya,714,288,23.51663,True
56,VID_20220217_102220_F0.png,baya,679,273,22.90813,True
59,VID_20220217_102220_F0.png,val_2,536,151,NULL,False
60,VID_20220217_102220_F0.png,val_1,404,149,NULL,False
63,VID_20220217_102220_F0.png,baya,779,316,25.51873,True
65,VID_20220217_102220_F0.png,baya,858,339,24.46099,True
67,VID_20220217_102220_F0.png,baya,750,361,23.26478,True
70,VID_20220217_102220_F0.png,baya,757,276,24.40492,True
73,VID_20220217_102220_F0.png,cal_1,590,151,NULL,False
74,VID_20220217_102220_F0.png,baya,688,371,21.21298,False
0,VID_20220217_102002_F0.png,baya,728,383,21.14001,True
3,VID_20220217_102002_F0.png,val_1,329,141,NULL,False
6,VID_20220217_102002_F0.png,val_2,466,141,NULL,False
8,VID_20220217_102002_F0.png,cal_2,687,140,NULL,False
9,VID_20220217_102002_F0.png,baya,692,382,22.1813,True
11,VID_20220217_102002_F0.png,baya,871,312,20.77619,True
13,VID_20220217_102002_F0.png,keypoint,444,593,NULL,False
14,VID_20220217_102002_F0.png,keypoint,693,585,NULL,False
15,VID_20220217_102002_F0.png,keypoint,811,563,NULL,False
16,VID_20220217_102002_F0.png,keypoint,571,513,NULL,False
17,VID_20220217_102002_F0.png,baya,723,270,23.5034,True
19,VID_20220217_102002_F0.png,baya,822,367,22.71079,True
21,VID_20220217_102002_F0.png,val_2,411,141,NULL,False
24,VID_20220217_102002_F0.png,baya,772,353,23.39081,True
26,VID_20220217_102002_F0.png,baya,687,307,23.1106,True
28,VID_20220217_102002_F0.png,baya,642,246,21.41705,True
30,VID_20220217_102002_F0.png,baya,736,334,23.23101,True
32,VID_20220217_102002_F0.png,baya,692,351,19.43153,False
34,VID_20220217_102002_F0.png,baya,645,301,21.87553,False
36,VID_20220217_102002_F0.png,baya,687,292,19.90211,False
38,VID_20220217_102002_F0.png,baya,877,331,20.7253,False
40,VID_20220217_102002_F0.png,baya,754,289,20.83138,False
42,VID_20220217_102002_F0.png,baya,791,272,21.17575,False
44,VID_20220217_102002_F0.png,baya,776,306,22.92597,True
46,VID_20220217_102002_F0.png,baya,677,256,21.83873,True
49,VID_20220217_102002_F0.png,baya,810,280,22.63736,True
51,VID_20220217_102002_F0.png,cal_1,631,140,NULL,False
53,VID_20220217_102002_F0.png,baya,851,280,20.2529,True
55,VID_20220217_102002_F0.png,baya,653,372,17.97248,True
57,VID_20220217_102002_F0.png,baya,622,279,24.07509,True
61,VID_20220217_102002_F0.png,val_1,383,141,NULL,False
62,VID_20220217_102002_F0.png,baya,832,326,24.06741,True
0,VID_20220217_101930_F0.png,baya,656,179,16.92143,False
2,VID_20220217_101930_F0.png,baya,638,257,23.04889,False
4,VID_20220217_101930_F0.png,baya,772,337,23.31936,False
5,VID_20220217_101930_F0.png,baya,837,232,21.92715,False
7,VID_20220217_101930_F0.png,baya,1061,428,20.63201,False
9,VID_20220217_101930_F0.png,baya,694,354,21.30634,False
11,VID_20220217_101930_F0.png,baya,1035,450,19.0395,True
13,VID_20220217_101930_F0.png,baya,925,411,20.75446,True
15,VID_20220217_101930_F0.png,baya,864,396,24.57805,True
17,VID_20220217_101930_F0.png,baya,712,207,18.37764,True
19,VID_20220217_101930_F0.png,baya,734,342,20.72704,False
21,VID_20220217_101930_F0.png,baya,858,291,24.11825,True
23,VID_20220217_101930_F0.png,baya,1015,357,22.53042,False
26,VID_20220217_101930_F0.png,val_1,501,133,NULL,False
27,VID_20220217_101930_F0.png,baya,865,356,24.83163,True
29,VID_20220217_101930_F0.png,cal_1,715,137,NULL,False
31,VID_20220217_101930_F0.png,keypoint,892,549,NULL,False
32,VID_20220217_101930_F0.png,keypoint,664,497,NULL,False
33,VID_20220217_101930_F0.png,keypoint,793,592,NULL,False
34,VID_20220217_101930_F0.png,keypoint,533,574,NULL,False
35,VID_20220217_101930_F0.png,val_1,447,132,NULL,False
37,VID_20220217_101930_F0.png,val_2,528,134,NULL,False
39,VID_20220217_101930_F0.png,baya,995,457,22.69912,True
41,VID_20220217_101930_F0.png,baya,810,373,23.67636,True
43,VID_20220217_101930_F0.png,baya,959,434,20.13579,True
45,VID_20220217_101930_F0.png,baya,949,318,23.43473,False
47,VID_20220217_101930_F0.png,baya,722,364,20.70676,True
49,VID_20220217_101930_F0.png,baya,744,296,23.69156,True
53,VID_20220217_101930_F0.png,baya,1040,407,27.39288,True
57,VID_20220217_101930_F0.png,baya,619,231,21.39533,True
60,VID_20220217_101930_F0.png,val_2,582,135,NULL,False
61,VID_20220217_101930_F0.png,baya,776,327,22.89738,True
63,VID_20220217_101930_F0.png,baya,902,379,24.61097,True
65,VID_20220217_101930_F0.png,baya,669,155,20.53509,True
67,VID_20220217_101930_F0.png,baya,810,232,24.12675,True
69,VID_20220217_101930_F0.png,baya,992,356,24.49347,True
71,VID_20220217_101930_F0.png,baya,885,262,22.31636,True
73,VID_20220217_101930_F0.png,baya,681,242,24.25387,True
75,VID_20220217_101930_F0.png,baya,992,400,22.59425,True
77,VID_20220217_101930_F0.png,baya,707,166,22.70705,True
79,VID_20220217_101930_F0.png,baya,935,343,22.92117,True
81,VID_20220217_101930_F0.png,baya,737,199,20.61189,True
84,VID_20220217_101930_F0.png,cal_2,769,138,NULL,False
85,VID_20220217_101930_F0.png,baya,924,298,23.28197,True
87,VID_20220217_101930_F0.png,baya,754,226,25.22935,False
89,VID_20220217_101930_F0.png,baya,674,283,18.63867,False
91,VID_20220217_101930_F0.png,baya,781,250,21.06485,False
92,VID_20220217_101930_F0.png,baya,651,214,22.28116,False
0,VID_20220217_101834_F0.png,baya,847,379,22.6198,True
